age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
26,79,1,193,88,Right,CDM,78,15.0,90000.0,29.6
25,82,5,179,73,Right,CDM,77,14.0,52000.0,27.7
23,82,3,182,74,Right,CM,79,24.0,89000.0,47.4
23,83,4,172,62,Left,RW,79,25.0,68000.0,49.4
20,84,9,167,63,Right,LM,75,12.5,7000.0,20.6
22,84,6,190,79,Right,CB,78,20.5,39000.0,43.1
19,84,11,188,73,Right,CB,73,6.0,10000.0,10.2
22,83,6,182,77,Right,RM,77,17.0,37000.0,32.3
21,81,8,182,73,Left,CM,73,7.0,10000.0,11.2
20,82,11,172,68,Left,CDM,71,3.9,6000.0,6.2
22,85,8,186,75,Left,CM,77,23.5,37000.0,44.7
20,82,13,180,66,Right,LW,69,3.4,7000.0,6.7
20,84,9,176,75,Right,RM,75,12.5,10000.0,27.5
20,84,7,181,77,Right,ST,77,21.0,29000.0,44.1
21,82,10,185,74,Right,LW,72,5.5,29000.0,11.6
20,84,8,168,61,Left,RM,76,16.5,12000.0,0.0
20,83,17,175,67,Left,RW,66,2.2,22000.0,5.4
20,81,8,178,76,Left,CDM,73,6.5,10000.0,11.1
20,84,13,192,90,Right,GK,71,4.0,14000.0,10.5
23,83,8,192,73,Left,CB,75,11.5,19000.0,26.5
20,82,10,175,69,Right,RWB,72,4.9,6000.0,11.3
18,83,19,186,78,Left,CB,64,1.4,2000.0,3.3
22,83,9,173,69,Left,RW,74,9.5,12000.0,20.9
17,86,20,185,72,Left,CAM,66,2.3,2000.0,0.0
20,85,11,187,77,Right,CM,74,9.0,21000.0,20.7
18,83,13,189,70,Left,CM,70,3.7,3000.0,7.7
20,81,11,183,73,Left,CB,70,3.3,6000.0,5.6
20,86,10,183,79,Right,LM,76,16.5,25000.0,31.4
18,83,13,178,72,Right,CM,70,3.7,3000.0,0.0
19,81,11,175,75,Left,RW,70,3.4,12000.0,7.1
20,82,10,183,82,Right,CB,72,4.8,9000.0,7.7
19,86,11,170,68,Right,CAM,75,12.0,11000.0,20.4
19,81,14,175,70,Right,ST,67,2.4,22000.0,6.4
19,84,15,179,67,Right,CAM,69,3.3,4000.0,6.7
40,80,0,195,102,Right,ST,80,0.0,0.0,0.0
31,81,0,175,74,Right,LW,81,21.5,170000.0,44.1
30,87,0,183,78,Right,LW,87,77.0,170000.0,146.3
29,78,0,188,90,Right,CB,78,12.0,53000.0,19.8
28,82,0,170,69,Right,LW,82,30.5,140000.0,58.0
29,86,1,188,76,Right,CB,85,49.5,180000.0,95.3
30,85,0,190,86,Right,CB,85,44.0,200000.0,90.2
29,86,0,178,69,Right,CM,86,66.0,140000.0,112.2
28,84,0,191,80,Left,CM,84,42.0,150000.0,71.4
28,85,0,183,72,Left,RW,85,54.5,40000.0,92.7
29,84,1,191,85,Left,CB,83,33.5,59000.0,56.1
26,78,2,184,74,Right,CM,76,9.0,87000.0,0.0
27,86,0,183,80,Left,RM,86,72.5,105000.0,119.6
26,86,1,178,70,Right,CF,85,64.5,180000.0,124.2
25,76,1,171,63,Right,RM,75,6.5,38000.0,12.8
25,85,3,175,70,Right,RWB,82,37.0,59000.0,78.6
27,82,0,191,87,Left,ST,82,33.0,73000.0,56.1
24,79,3,175,67,Right,LM,76,10.0,32000.0,16.8
25,84,3,191,77,Right,CDM,81,31.0,70000.0,61.2
22,82,6,183,78,Right,CDM,76,11.0,33000.0,23.1
25,84,2,175,66,Right,CM,82,38.0,100000.0,75.1
23,82,8,168,58,Left,RM,74,0.0,0.0,0.0
24,82,3,173,67,Left,LB,79,22.0,80000.0,43.5
24,84,5,179,69,Right,LW,79,26.5,21000.0,39.1
25,89,3,186,78,Right,CB,86,80.0,210000.0,170.0
24,85,5,185,73,Right,CM,80,31.5,60000.0,55.9
25,82,1,180,72,Left,RW,81,31.0,68000.0,55.0
26,84,0,180,73,Right,LW,84,46.0,165000.0,85.1
28,84,2,187,79,Right,GK,82,26.0,38000.0,51.4
22,80,5,163,62,Right,RB,75,8.0,49000.0,15.8
22,84,5,183,72,Right,LW,79,27.0,100000.0,53.3
23,81,4,177,70,Left,ST,77,15.5,32000.0,33.7
23,84,8,190,88,Right,CB,76,15.5,31000.0,29.5
22,84,9,185,81,Right,GK,75,11.0,24000.0,22.0
23,80,7,178,62,Right,CDM,73,5.5,20000.0,12.7
22,84,6,194,80,Right,CM,78,22.5,39000.0,42.8
23,86,4,186,80,Left,RW,82,43.5,100000.0,85.9
22,70,9,180,70,Right,ST,61,0.75,7000.0,1.6
23,81,6,178,78,Right,CAM,75,9.0,12000.0,19.8
22,84,7,179,71,Right,CM,77,21.5,16000.0,34.4
20,84,9,167,63,Right,LM,75,12.5,7000.0,20.6
18,84,17,190,73,Right,CB,67,2.4,2000.0,6.1
18,81,19,177,65,Left,RW,62,1.0,7000.0,2.5
21,82,8,175,65,Right,LM,74,9.5,43000.0,20.0
21,85,11,175,64,Right,CM,74,9.5,34000.0,18.1
24,81,5,188,77,Right,CB,76,10.0,24000.0,17.8
22,83,9,185,79,Right,ST,74,9.5,37000.0,20.9
21,81,8,190,99,Right,GK,73,6.0,11000.0,11.4
22,73,5,177,74,Left,RM,68,0.0,0.0,0.0
22,82,8,180,72,Left,CM,74,9.5,14000.0,16.2
20,85,11,182,73,Right,LM,74,9.5,19000.0,21.9
19,85,11,177,73,Left,RW,74,9.0,8000.0,0.0
19,83,12,179,71,Right,RW,71,4.4,500.0,10.3
20,82,10,190,80,Right,CB,72,4.8,38000.0,9.8
19,84,14,178,68,Right,ST,70,3.8,7000.0,8.1
18,84,18,177,68,Right,LW,66,2.2,2000.0,4.1
18,84,18,172,68,Right,RB,66,2.1,2000.0,4.5
17,82,16,173,68,Right,CDM,66,2.0,500.0,5.3
17,84,14,186,67,Right,CF,70,3.7,2000.0,8.0
18,85,20,167,59,Right,LW,65,2.0,500.0,6.4
17,84,22,193,84,Left,ST,62,1.3,2000.0,3.5
34,84,0,191,94,Right,CB,84,13.5,66000.0,23.0
36,77,0,185,77,Right,ST,77,3.6,17000.0,5.4
35,84,0,180,69,Left,RM,84,17.5,19000.0,35.0
31,79,0,172,68,Right,CAM,79,14.5,83000.0,27.6
34,84,0,182,74,Right,CM,84,19.5,54000.0,41.0
31,80,0,181,76,Right,CF,80,18.0,48000.0,30.6
32,86,0,179,67,Left,RM,86,54.0,72000.0,91.8
28,82,2,188,88,Right,GK,80,18.0,85000.0,0.0
29,78,0,180,75,Right,CM,78,13.5,62000.0,23.0
29,82,0,170,69,Left,LB,82,27.0,72000.0,44.6
27,90,3,191,89,Right,GK,87,78.0,90000.0,138.5
32,85,0,168,70,Right,CDM,85,36.0,67000.0,57.6
28,80,1,187,80,Right,CB,79,16.5,105000.0,32.6
25,81,5,196,80,Right,CB,76,10.0,58000.0,19.8
31,83,0,172,69,Left,LB,83,26.5,39000.0,55.7
26,81,0,175,70,Left,RM,81,28.0,82000.0,53.2
27,85,1,189,83,Left,CM,84,48.0,54000.0,104.4
28,75,0,176,73,Left,LB,75,0.0,0.0,0.0
27,80,0,177,68,Left,CAM,80,22.5,88000.0,42.8
24,86,3,186,90,Right,CB,83,44.5,64000.0,76.8
26,84,1,181,79,Left,LW,83,43.0,54000.0,93.5
26,86,1,190,89,Right,GK,85,47.5,38000.0,103.3
24,85,4,178,71,Right,CM,81,36.5,54000.0,64.8
25,74,4,170,64,Left,LB,70,2.1,20000.0,4.1
26,85,3,187,81,Right,CB,82,35.5,41000.0,77.2
25,82,2,184,77,Right,CM,80,26.5,32000.0,57.6
24,84,3,183,76,Right,RB,81,32.5,95000.0,64.2
23,83,5,174,73,Right,LB,78,20.0,28000.0,39.5
24,80,3,167,66,Right,CAM,77,14.5,18000.0,21.4
23,83,5,192,82,Left,CB,78,19.0,47000.0,33.7
24,84,4,184,77,Left,CB,80,27.0,34000.0,53.3
23,85,3,184,68,Right,CDM,82,37.5,80000.0,74.1
25,77,1,174,59,Right,RM,76,0.0,0.0,0.0
26,90,1,187,82,Right,CB,89,106.5,250000.0,205.0
22,81,5,182,76,Right,LM,76,11.5,49000.0,22.7
23,89,3,181,79,Right,CDM,86,84.0,140000.0,165.9
23,83,8,185,76,Left,CB,75,11.5,49000.0,24.2
22,80,5,175,64,Right,ST,75,8.5,9000.0,13.0
24,81,3,190,82,Right,ST,78,19.5,44000.0,34.6
23,76,7,178,68,Right,CM,69,2.8,17000.0,5.9
23,81,5,169,56,Right,CM,76,11.5,8000.0,18.1
22,83,8,181,74,Right,LM,75,12.5,28000.0,26.3
22,83,6,175,65,Left,LW,77,17.0,68000.0,35.7
19,82,14,187,70,Left,ST,68,2.9,17000.0,7.3
23,84,4,183,83,Right,CB,80,27.0,26000.0,58.7
22,83,6,179,73,Right,RW,77,17.0,68000.0,35.7
25,79,0,194,88,Right,ST,79,20.0,49000.0,38.0
21,82,10,175,66,Right,CM,72,5.0,5000.0,10.0
22,81,7,174,60,Left,LB,74,8.0,34000.0,16.0
23,84,6,174,68,Right,LM,78,22.0,44000.0,49.5
21,74,5,183,77,Left,LB,69,2.0,500.0,4.6
24,81,3,183,81,Right,ST,78,19.5,37000.0,34.6
21,84,8,187,71,Right,CAM,76,17.0,36000.0,0.0
20,82,9,180,74,Right,RB,73,6.5,10000.0,11.1
18,84,12,165,64,Left,RM,72,5.5,13000.0,0.0
18,84,17,190,73,Right,CB,67,2.4,2000.0,6.1
21,85,14,187,83,Left,CB,71,4.3,6000.0,11.3
20,85,9,176,83,Right,ST,76,16.5,11000.0,36.3
18,82,17,173,71,Right,CM,65,1.8,2000.0,4.7
24,80,6,195,84,Right,CB,74,6.0,24000.0,13.2
24,83,5,176,73,Right,ST,78,21.5,10000.0,32.8
24,80,3,176,70,Left,RM,77,0.0,0.0,0.0
25,83,3,187,83,Right,RB,80,25.5,34000.0,55.5
23,81,6,173,70,Right,RM,75,9.0,36000.0,17.1
27,80,1,181,73,Right,RWB,79,18.5,43000.0,36.5
23,85,7,199,90,Right,GK,78,24.0,26000.0,50.4
24,80,2,185,90,Right,CM,78,18.0,78000.0,32.0
24,81,3,181,66,Left,RM,78,19.0,30000.0,37.5
25,80,3,176,72,Right,RB,77,13.0,37000.0,23.1
24,80,5,188,81,Right,GK,75,7.0,47000.0,13.5
24,84,7,186,86,Right,ST,77,21.5,25000.0,43.0
23,84,5,191,85,Right,CB,79,24.0,39000.0,42.6
26,79,3,174,66,Left,CAM,76,0.0,0.0,0.0
22,83,4,185,75,Right,CM,79,25.5,89000.0,49.1
21,82,9,192,87,Right,CB,73,6.5,43000.0,0.0
22,81,7,180,75,Right,LW,74,8.5,20000.0,18.7
21,79,8,163,61,Right,LWB,71,4.0,8000.0,8.2
22,80,6,182,80,Right,CM,74,6.5,29000.0,13.7
22,78,5,178,69,Right,RWB,73,4.4,22000.0,9.1
23,82,6,174,68,Right,CM,76,12.0,23000.0,24.0
26,83,1,180,75,Right,ST,82,36.5,51000.0,68.4
22,81,6,171,67,Right,LW,75,0.0,0.0,0.0
25,84,3,192,82,Right,GK,81,26.5,20000.0,57.6
21,83,8,175,74,Right,LW,75,12.5,23000.0,28.8
24,83,3,178,70,Left,CM,80,28.5,29000.0,62.0
22,84,9,168,67,Left,CAM,75,12.5,10000.0,21.3
22,80,8,194,87,Left,CB,72,4.9,11000.0,10.3
23,84,6,188,78,Right,CDM,78,20.5,15000.0,32.8
21,85,6,189,78,Right,GK,79,23.0,18000.0,48.3
20,81,7,183,78,Right,CM,74,8.5,26000.0,16.2
22,80,8,183,69,Left,RW,72,5.5,13000.0,11.3
20,82,10,175,76,Right,ST,72,5.0,12000.0,12.0
21,82,6,188,85,Right,CDM,76,11.0,9000.0,24.2
21,81,7,189,71,Left,LWB,74,8.0,10000.0,15.2
23,83,6,176,61,Left,CAM,77,16.5,76000.0,33.8
20,82,11,186,80,Right,ST,71,4.1,48000.0,0.0
21,84,12,191,80,Right,CB,72,5.5,31000.0,11.6
20,80,11,188,80,Right,LM,69,3.1,23000.0,6.5
23,80,5,180,70,Right,CF,75,8.5,32000.0,16.8
21,82,7,175,78,Right,LWB,75,11.0,32000.0,20.9
19,80,11,191,81,Right,CB,69,2.8,4000.0,5.0
18,83,19,191,76,Right,CB,64,1.4,4000.0,0.0
21,84,9,183,63,Left,RM,75,12.5,31000.0,26.3
18,82,16,184,79,Right,ST,66,2.2,6000.0,0.0
19,82,9,175,70,Left,RW,73,6.5,16000.0,15.0
22,80,8,187,74,Left,CB,72,4.9,11000.0,8.3
18,81,12,182,73,Left,CB,69,3.0,5000.0,6.3
20,82,12,186,78,Left,LWB,70,3.7,31000.0,0.0
18,82,13,174,66,Left,RM,69,3.2,11000.0,8.1
17,82,14,183,72,Left,LB,68,2.6,500.0,5.1
19,82,11,192,81,Right,ST,71,4.1,16000.0,8.6
17,84,17,180,72,Left,RM,67,2.5,3000.0,0.0
20,83,11,186,75,Right,CM,72,5.0,16000.0,9.5
18,84,15,186,80,Right,CM,69,3.2,2000.0,8.7
21,80,10,188,80,Right,CM,70,3.6,7000.0,7.2
23,82,6,175,65,Right,LM,76,12.0,13000.0,26.4
21,84,10,164,61,Right,RM,74,9.5,13000.0,0.0
19,84,14,176,64,Right,CM,70,3.8,25000.0,0.0
20,80,13,186,77,Right,CM,67,2.4,20000.0,6.1
31,80,0,182,76,Right,CM,80,17.5,115000.0,33.3
33,82,0,192,85,Right,GK,82,10.0,50000.0,17.0
32,77,0,180,80,Left,CB,77,7.0,77000.0,11.9
30,84,0,191,94,Left,ST,84,41.5,165000.0,0.0
29,76,0,186,76,Right,CM,76,7.5,46000.0,15.0
31,80,0,178,68,Right,RB,80,15.5,125000.0,31.8
32,84,0,186,93,Right,CB,84,27.5,62000.0,44.0
29,83,0,178,78,Right,CF,83,36.5,84000.0,74.8
30,81,0,188,83,Right,ST,81,25.5,60000.0,43.4
31,85,0,174,69,Right,LM,85,44.5,74000.0,71.2
28,85,0,189,82,Right,CM,85,54.0,100000.0,89.1
27,85,1,185,83,Right,CAM,84,48.5,72000.0,86.1
27,80,0,187,76,Right,ST,80,23.0,70000.0,43.7
27,76,0,183,81,Right,ST,76,8.0,18000.0,11.2
30,83,0,181,72,Right,CDM,83,30.5,56000.0,48.8
26,82,1,176,72,Right,CM,81,30.0,95000.0,59.3
25,82,3,172,70,Right,RWB,79,21.5,28000.0,46.8
25,86,4,185,75,Right,CDM,82,38.5,105000.0,68.3
27,80,1,189,88,Right,CB,79,17.5,50000.0,31.1
26,80,1,179,70,Right,CM,79,20.5,140000.0,43.6
28,86,0,192,95,Right,CM,86,68.0,84000.0,108.8
26,82,3,183,77,Right,CDM,79,20.5,53000.0,0.0
28,83,0,185,80,Right,CDM,83,32.0,37000.0,67.2
27,85,2,190,77,Right,CB,83,38.5,80000.0,68.3
30,80,0,178,77,Right,CDM,80,17.5,100000.0,32.4
26,82,3,188,85,Right,GK,79,17.5,35000.0,34.6
25,86,3,191,77,Right,GK,83,37.0,95000.0,71.2
26,80,1,169,66,Right,CM,79,20.5,32000.0,44.6
26,83,1,188,78,Left,ST,82,36.5,42000.0,79.4
25,84,3,187,73,Right,CDM,81,31.0,71000.0,61.2
25,80,3,185,70,Right,ST,77,14.0,51000.0,24.9
23,80,5,178,70,Left,LB,75,8.0,49000.0,15.8
24,80,6,195,84,Right,CB,74,6.0,24000.0,13.2
19,82,10,191,88,Right,CM,72,5.0,33000.0,10.5
22,77,8,193,77,Right,CB,69,2.9,15000.0,6.1
21,83,6,174,69,Right,LM,77,17.0,23000.0,39.1
21,81,5,180,73,Right,RM,76,11.5,25000.0,20.4
20,79,10,182,70,Right,RM,69,3.1,15000.0,0.0
21,82,10,179,69,Left,RM,72,5.5,15000.0,11.6
21,82,11,178,65,Right,CM,71,4.2,16000.0,8.8
19,82,11,191,73,Left,CB,71,3.8,12000.0,0.0
22,82,8,176,68,Right,CDM,74,9.0,16000.0,21.6
20,83,11,180,73,Right,LM,72,5.0,16000.0,10.5
21,82,6,180,65,Left,LB,76,11.5,13000.0,25.3
18,84,19,180,75,Right,CAM,65,1.8,6000.0,0.0
21,84,10,179,70,Right,CM,74,9.5,40000.0,18.1
18,82,16,178,70,Right,CAM,66,2.2,2000.0,5.6
19,81,16,175,66,Right,RB,65,1.8,500.0,0.0
18,84,16,175,71,Right,CAM,68,3.1,5000.0,7.2
21,83,11,173,66,Right,RM,72,5.5,10000.0,9.4
19,81,18,188,76,Left,CB,63,1.2,8000.0,3.0
18,81,20,180,76,Right,CM,61,0.9,1000.0,2.4
23,83,6,168,65,Right,LW,77,16.5,17000.0,26.4
20,81,11,180,78,Right,CDM,70,3.3,9000.0,6.6
23,79,5,196,91,Right,GK,74,0.0,0.0,0.0
18,84,21,176,65,Right,RW,63,1.5,2000.0,3.8
20,80,15,182,80,Right,ST,65,1.7,4000.0,4.3
17,83,17,189,79,Right,CB,66,2.0,500.0,3.8
18,83,14,176,73,Left,LB,69,3.1,6000.0,7.8
18,83,18,182,80,Left,GK,65,1.6,500.0,4.2
27,85,0,181,75,Right,LM,85,57.5,100000.0,94.9
28,75,0,186,80,Right,CDM,75,0.0,0.0,0.0
29,82,0,186,80,Right,RM,82,30.0,40000.0,63.0
29,82,0,173,75,Left,CAM,82,30.0,36000.0,63.0
27,78,0,178,68,Right,CM,78,15.0,76000.0,0.0
27,79,0,185,80,Right,CDM,79,16.5,26000.0,34.7
27,81,0,175,70,Right,RW,81,27.5,27000.0,38.5
25,79,2,187,80,Right,ST,77,13.5,49000.0,26.7
25,81,2,187,84,Right,RB,79,20.0,68000.0,38.5
25,75,1,165,64,Left,RM,74,0.0,0.0,0.0
27,84,1,190,93,Right,GK,83,31.0,110000.0,61.2
25,77,3,195,96,Right,CM,74,5.5,37000.0,11.4
27,84,1,186,77,Right,CAM,83,42.0,88000.0,74.6
26,82,3,190,81,Right,CDM,79,20.5,50000.0,40.5
28,83,1,184,76,Left,CB,82,29.0,65000.0,61.6
27,80,0,179,71,Right,RB,80,20.5,17000.0,41.0
26,83,2,184,71,Right,ST,81,32.5,100000.0,64.2
27,82,1,188,80,Right,RWB,81,27.0,80000.0,47.9
25,83,2,174,76,Left,CDM,81,29.0,54000.0,51.5
24,79,5,188,75,Right,LM,74,6.5,23000.0,0.0
24,81,4,166,68,Right,RB,77,14.0,39000.0,24.9
24,86,2,181,73,Right,RB,84,50.5,90000.0,97.2
25,77,1,185,76,Right,RM,76,9.0,34000.0,17.8
25,79,2,182,79,Right,CDM,77,12.0,36000.0,21.3
26,77,2,192,88,Right,ST,75,7.0,39000.0,13.8
23,83,5,186,71,Right,CM,78,21.0,81000.0,41.5
24,87,4,194,95,Right,CB,83,47.0,105000.0,90.5
22,80,9,182,76,Right,ST,71,4.2,8000.0,9.2
23,85,4,178,74,Right,CM,81,36.5,22000.0,0.0
22,84,6,182,72,Right,LW,78,22.5,89000.0,46.1
22,83,9,171,68,Left,LB,74,9.0,64000.0,18.5
21,82,9,170,61,Right,CM,73,7.0,3000.0,12.6
22,82,6,186,78,Right,CDM,76,11.0,41000.0,20.9
27,81,2,190,76,Left,CB,79,18.5,66000.0,36.5
23,82,5,183,68,Right,RB,77,15.0,15000.0,22.1
25,82,3,183,75,Right,RB,79,21.5,15000.0,44.6
26,81,4,194,89,Left,CB,77,13.0,55000.0,25.7
20,84,6,185,79,Right,CAM,78,22.0,33000.0,0.0
22,84,9,175,67,Right,LM,75,12.5,8000.0,21.3
22,83,8,180,75,Right,LM,75,12.5,11000.0,27.5
24,84,4,185,73,Right,CB,80,27.0,34000.0,47.9
25,83,5,182,78,Right,CM,78,20.5,29000.0,44.6
23,80,5,175,70,Left,RM,75,8.5,31000.0,16.8
23,81,6,176,62,Right,CM,75,9.0,26000.0,20.7
24,82,5,176,69,Right,RB,77,15.0,26000.0,32.6
22,81,5,184,80,Right,RM,76,11.5,30000.0,20.4
22,84,9,177,69,Right,ST,75,12.5,18000.0,28.8
20,84,11,185,74,Right,ST,73,6.5,12000.0,10.4
20,82,9,185,75,Right,ST,73,6.5,38000.0,0.0
23,79,3,179,69,Right,CDM,76,9.5,26000.0,18.8
23,80,5,188,75,Left,CM,75,8.5,43000.0,15.1
21,84,12,184,76,Right,CB,72,5.5,6000.0,12.1
22,83,9,175,68,Left,CAM,74,9.5,5000.0,17.1
21,81,10,175,65,Right,RW,71,4.2,45000.0,0.0
21,82,9,186,70,Right,CF,73,7.0,6000.0,11.6
20,82,9,179,71,Right,CM,73,6.5,49000.0,13.7
21,81,10,185,82,Right,CAM,71,4.2,51000.0,0.0
22,83,9,176,71,Right,ST,74,9.5,14000.0,0.0
21,70,9,175,66,Right,ST,61,0.75,2000.0,1.1
19,82,10,191,88,Right,CM,72,5.0,33000.0,10.5
34,77,0,175,77,Right,LM,77,4.9,71000.0,9.3
34,81,0,187,80,Right,ST,81,12.5,54000.0,23.8
33,82,0,185,76,Right,CAM,82,19.0,75000.0,31.4
35,79,0,179,72,Right,RM,79,7.0,57000.0,11.9
30,70,0,183,80,Left,LB,70,1.4,21000.0,2.7
31,82,0,180,66,Right,ST,82,25.5,135000.0,48.5
31,85,0,180,78,Left,CB,85,37.0,200000.0,75.9
30,81,0,181,79,Right,ST,81,25.5,58000.0,48.5
31,83,0,173,73,Right,RB,83,26.5,170000.0,54.3
29,81,0,191,90,Right,ST,81,25.5,63000.0,43.4
29,88,1,183,75,Right,CB,87,73.5,140000.0,141.5
27,75,0,181,73,Left,RM,75,6.0,28000.0,12.6
31,83,0,180,77,Left,ST,83,30.5,54000.0,64.1
21,82,11,170,59,Right,LM,71,4.2,6000.0,6.9
22,84,8,192,89,Left,CB,76,15.5,11000.0,34.1
19,83,17,185,75,Right,CB,66,2.1,7000.0,5.1
23,79,7,185,82,Left,ST,72,4.7,24000.0,9.9
24,80,3,194,88,Right,CM,77,14.5,30000.0,25.7
23,81,4,185,78,Left,CB,77,13.5,34000.0,26.7
20,79,10,182,70,Right,RM,69,3.1,15000.0,0.0
21,82,10,179,69,Left,RM,72,5.5,15000.0,11.6
24,74,2,170,68,Right,RW,72,0.0,0.0,0.0
20,79,6,176,71,Right,CDM,73,4.3,17000.0,9.0
24,82,3,184,75,Left,LM,79,24.0,48000.0,0.0
20,83,11,206,98,Left,CB,72,4.8,11000.0,10.6
22,83,10,185,85,Right,GK,73,6.0,31000.0,12.3
22,80,5,168,64,Right,LW,75,8.5,30000.0,16.8
21,82,8,179,74,Left,CAM,74,9.5,27000.0,20.0
23,75,4,191,83,Right,ST,71,2.7,18000.0,5.1
21,81,11,178,70,Right,LM,70,3.6,3000.0,5.2
22,87,10,178,72,Right,CM,77,23.5,73000.0,44.7
19,79,17,175,70,Right,CAM,62,1.0,9000.0,2.5
20,81,11,173,65,Left,RM,70,3.5,8000.0,6.0
20,81,8,180,73,Left,LWB,73,6.5,30000.0,13.7
21,79,9,190,78,Right,CB,70,3.3,20000.0,6.9
20,83,12,182,70,Right,LM,71,4.5,4000.0,0.0
24,82,7,187,80,Right,CDM,75,10.5,25000.0,23.1
23,82,9,181,74,Left,LB,73,6.5,14000.0,15.0
21,84,8,172,63,Right,LM,76,17.0,23000.0,39.1
19,84,12,179,74,Right,CM,72,5.5,10000.0,12.1
22,80,9,185,79,Right,ST,71,4.2,40000.0,8.8
21,84,9,171,70,Left,LM,75,12.5,4000.0,20.0
20,81,10,178,70,Right,RB,71,3.9,10000.0,5.9
19,80,16,181,76,Left,CAM,64,1.5,2000.0,3.6
19,81,17,192,94,Right,ST,64,1.5,2000.0,3.3
21,85,13,187,81,Right,CB,72,5.5,6000.0,14.4
17,81,19,176,69,Right,LW,62,1.0,2000.0,0.0
20,81,14,178,70,Right,CM,67,2.4,3000.0,5.8
20,78,9,183,70,Right,CDM,69,2.9,20000.0,6.1
18,84,16,185,72,Right,ST,68,3.1,2000.0,0.0
18,81,18,187,74,Right,CDM,63,1.2,1000.0,3.2
20,83,11,181,68,Right,RB,72,4.9,24000.0,9.3
18,83,14,185,77,Left,CB,69,3.0,3000.0,7.9
22,81,5,176,69,Left,CDM,76,10.5,44000.0,20.7
19,82,14,188,75,Right,CDM,68,2.7,9000.0,6.1
16,83,20,182,72,Right,CM,63,1.3,500.0,3.6
19,81,15,189,77,Right,CDM,66,1.9,6000.0,4.8
22,84,9,188,85,Left,CB,75,12.0,33000.0,22.8
18,82,16,179,70,Right,RB,66,2.1,4000.0,4.9
21,78,14,196,78,Right,CM,64,1.4,18000.0,3.7
26,75,1,168,69,Left,CAM,74,5.0,19000.0,9.9
25,78,2,182,71,Right,LW,76,9.5,43000.0,17.8
25,76,2,183,79,Right,CB,74,4.7,29000.0,9.3
27,79,2,190,85,Left,CB,77,11.0,55000.0,21.7
25,77,2,175,74,Left,LB,75,6.5,19000.0,13.5
26,81,1,183,79,Right,RB,80,22.5,53000.0,39.9
27,83,1,187,91,Right,CB,82,30.5,130000.0,58.7
26,79,1,189,86,Right,CB,78,14.5,25000.0,25.7
25,78,1,180,77,Left,RW,77,12.5,46000.0,24.7
24,77,7,185,70,Right,CB,70,3.0,19000.0,6.6
26,79,1,175,70,Right,RB,78,15.0,26000.0,0.0
26,78,1,192,78,Right,ST,77,12.5,34000.0,27.2
25,81,3,173,77,Right,LW,78,0.0,0.0,0.0
26,83,3,181,73,Right,CB,80,24.5,36000.0,53.3
26,78,1,181,76,Right,CM,77,12.5,71000.0,0.0
24,84,4,174,60,Left,CAM,80,30.0,36000.0,59.3
24,81,3,179,70,Left,CM,78,19.0,41000.0,35.6
24,83,4,178,70,Right,ST,79,25.5,51000.0,45.3
24,83,3,190,85,Right,CB,80,25.5,34000.0,50.4
23,82,5,169,67,Left,LB,77,15.0,73000.0,29.6
23,72,6,185,79,Right,GK,66,1.1,2000.0,2.1
24,78,3,175,69,Right,RM,75,7.5,36000.0,14.8
24,79,2,196,90,Left,CB,77,12.0,21000.0,21.3
24,77,3,178,72,Right,LM,74,6.0,21000.0,10.7
26,87,3,188,82,Right,CB,84,49.0,135000.0,87.0
23,74,7,184,78,Right,ST,67,2.1,8000.0,3.8
26,87,3,194,76,Right,GK,84,42.5,90000.0,83.9
27,76,0,175,70,Right,ST,76,8.0,21000.0,12.0
23,81,5,175,66,Left,LB,76,10.5,29000.0,20.7
22,83,6,194,75,Left,CB,77,15.5,68000.0,32.6
22,83,9,178,70,Right,CM,74,9.5,19000.0,19.0
24,82,5,187,85,Right,CB,77,14.5,29000.0,28.6
25,80,3,186,79,Left,LB,77,13.0,15000.0,19.2
22,73,2,175,66,Right,LW,71,2.5,29000.0,4.7
23,78,5,183,72,Left,LB,73,4.3,28000.0,0.0
23,81,6,184,75,Right,CB,75,8.0,13000.0,16.0
21,83,10,187,74,Right,CB,73,6.5,12000.0,14.3
25,81,5,176,69,Left,LB,76,10.0,22000.0,21.8
22,83,7,176,76,Right,ST,76,15.5,44000.0,29.5
23,83,6,173,66,Right,CM,77,16.5,38000.0,34.7
22,80,7,175,74,Right,CDM,73,6.0,12000.0,10.2
22,82,6,185,74,Right,RB,76,11.5,24000.0,24.2
21,86,9,178,65,Left,RM,77,23.5,18000.0,54.1
21,82,8,175,70,Right,RB,74,9.0,59000.0,0.0
23,77,6,173,67,Right,RB,71,2.8,19000.0,5.3
20,83,9,179,77,Left,RM,74,9.5,15000.0,20.9
23,81,5,187,77,Right,RB,76,10.5,38000.0,0.0
20,84,11,185,74,Right,ST,73,6.5,12000.0,10.4
23,84,5,170,69,Right,LM,79,26.5,48000.0,56.3
22,80,6,183,72,Left,LB,74,6.5,16000.0,11.1
23,79,4,183,75,Left,LB,75,7.5,61000.0,0.0
20,81,10,170,61,Left,LB,71,3.9,4000.0,6.4
24,85,7,184,75,Left,CF,78,28.5,48000.0,54.2
23,81,6,172,73,Left,CF,75,9.0,12000.0,19.8
