age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
30,72,0,183,80,Right,RB,72,2.0,900.0,4.4
20,70,11,175,72,Right,RM,59,0.5,2000.0,0.0
25,80,3,186,79,Left,LB,77,13.0,15000.0,19.2
35,81,0,189,85,Right,ST,81,11.0,50000.0,17.6
33,72,0,178,76,Left,RW,72,1.5,7000.0,2.2
34,61,0,182,88,Right,GK,61,0.06,1000.0,0.081
20,56,8,178,72,Right,LW,48,0.1,1000.0,0.145
19,78,16,182,70,Right,CM,62,1.0,500.0,2.8
27,67,0,177,63,Right,CF,67,1.1,4000.0,1.5
25,70,1,179,67,Right,RM,69,1.7,500.0,3.8
20,61,13,180,75,Right,CM,48,0.11,850.0,0.206
35,68,0,189,85,Left,CB,68,0.325,1000.0,0.504
18,68,15,185,75,Left,CB,53,0.2,950.0,0.415
35,74,0,190,86,Right,GK,74,0.475,11000.0,0.998
26,77,1,187,79,Right,ST,76,9.0,32000.0,16.0
24,72,5,197,95,Right,GK,67,1.2,3000.0,2.7
21,70,6,178,75,Right,RM,64,0.95,2000.0,2.2
21,82,8,193,87,Left,CB,74,9.0,14000.0,0.0
20,73,13,185,78,Right,GK,60,0.525,2000.0,1.4
24,73,7,183,72,Right,ST,66,1.7,7000.0,0.0
26,87,3,194,76,Right,GK,84,42.5,90000.0,83.9
23,72,5,186,75,Left,LB,67,1.4,2000.0,1.9
25,72,3,176,70,Right,RM,69,1.8,9000.0,4.1
26,78,3,184,81,Left,CDM,75,6.5,36000.0,0.0
29,62,1,183,72,Right,GK,61,0.25,900.0,0.456
21,67,10,185,73,Left,LM,57,0.375,500.0,0.9
22,86,6,191,82,Right,CB,80,31.0,46000.0,58.9
25,77,5,167,62,Right,CB,72,3.1,550.0,7.1
32,74,0,195,90,Right,GK,74,2.1,24000.0,4.0
30,64,0,172,66,Right,CAM,64,0.5,6000.0,0.0
23,73,6,188,84,Right,ST,67,1.6,3000.0,3.1
20,76,14,172,64,Left,LB,62,0.925,500.0,2.6
20,76,11,188,82,Left,LB,65,1.5,750.0,2.2
22,81,5,176,69,Left,CDM,76,10.5,44000.0,20.7
30,73,0,175,70,Right,LM,73,1.4,9000.0,0.0
25,70,5,183,82,Right,GK,65,0.825,500.0,1.8
21,76,11,180,63,Right,CDM,65,1.5,500.0,3.6
32,67,0,187,80,Left,CB,67,0.0,0.0,0.0
29,60,0,181,83,Right,RM,60,0.24,500.0,0.372
20,82,10,175,61,Left,LM,72,5.0,21000.0,9.5
26,70,1,173,66,Right,RWB,69,1.5,10000.0,3.1
25,66,4,183,78,Left,CB,62,0.5,4000.0,0.888
20,71,13,177,71,Right,LM,58,0.5,950.0,0.988
19,75,14,177,69,Left,LB,61,0.75,3000.0,0.0
19,66,14,173,61,Right,RB,52,0.18,1000.0,0.41
20,66,8,173,70,Left,LB,58,0.425,500.0,0.999
28,68,0,186,77,Right,CM,68,1.2,7000.0,1.6
21,75,9,184,82,Right,ST,66,1.9,550.0,3.0
20,62,11,170,65,Left,RM,51,0.13,2000.0,0.241
18,70,14,181,79,Right,GK,56,0.3,500.0,0.623
26,69,1,176,75,Right,RB,68,1.3,500.0,2.9
21,69,8,186,77,Right,CM,61,0.725,500.0,1.7
25,78,2,174,69,Left,RW,76,9.5,26000.0,15.0
18,63,12,203,80,Right,ST,51,0.14,600.0,0.217
30,83,0,184,84,Left,LM,83,35.0,130000.0,59.5
19,73,8,188,77,Left,CB,65,1.4,2000.0,0.0
21,66,9,188,75,Right,ST,57,0.375,900.0,0.731
20,75,13,186,75,Right,CM,62,0.95,2000.0,0.0
30,66,0,196,81,Right,CB,66,0.7,6000.0,1.5
25,66,1,184,84,Right,RM,65,0.85,2000.0,1.3
31,73,0,190,87,Right,ST,73,2.6,1000.0,5.7
22,70,8,160,60,Right,CAM,62,0.9,1000.0,1.6
18,61,11,187,77,Right,GK,50,0.08,500.0,0.156
21,74,12,172,71,Left,RW,62,0.975,500.0,2.2
23,67,6,179,70,Right,CDM,61,0.475,1000.0,0.689
25,70,1,175,70,Right,RM,69,1.7,5000.0,2.7
19,65,14,182,62,Right,RB,51,0.13,1000.0,0.283
19,70,10,180,75,Right,ST,60,0.525,1000.0,0.866
20,67,10,175,72,Left,LB,57,0.35,500.0,0.613
20,65,6,189,82,Left,LW,59,0.35,2000.0,0.683
19,79,17,182,70,Right,RB,62,1.0,1000.0,2.3
22,75,8,175,65,Left,CM,67,2.3,3000.0,3.8
34,61,0,190,83,Right,GK,61,0.06,1000.0,0.081
27,64,0,178,72,Right,CM,64,0.475,3000.0,0.831
23,81,7,185,88,Right,ST,74,8.5,15000.0,17.0
19,78,13,183,79,Right,RB,65,1.6,2000.0,3.3
23,61,7,183,80,Right,RB,54,0.21,500.0,0.326
16,69,16,177,70,Right,RM,53,0.23,500.0,0.454
18,81,18,175,64,Left,CAM,63,1.2,650.0,2.6
29,79,1,189,93,Right,GK,78,11.0,21000.0,22.8
20,67,10,177,73,Left,CDM,57,0.35,1000.0,0.578
23,65,7,180,75,Left,LWB,58,0.4,700.0,0.58
28,68,0,187,82,Right,ST,68,1.2,5000.0,1.5
23,71,7,183,88,Right,ST,64,1.2,3000.0,2.0
19,75,11,175,68,Right,LM,64,1.3,2000.0,2.2
22,81,7,185,68,Right,GK,74,7.5,600.0,18.0
29,68,0,183,65,Right,CAM,68,1.2,9000.0,2.1
32,74,0,180,78,Right,RB,74,2.9,36000.0,5.5
25,71,3,182,88,Right,ST,68,1.6,5000.0,2.7
25,64,3,193,80,Right,CB,61,0.375,1000.0,0.534
16,77,20,185,65,Right,CM,57,0.45,500.0,1.1
25,69,3,185,80,Right,ST,66,1.1,2000.0,1.7
21,75,11,175,72,Right,ST,64,1.3,2000.0,2.1
17,69,17,180,76,Left,LWB,52,0.19,500.0,0.527
18,70,19,187,80,Right,ST,51,0.15,500.0,0.281
17,80,21,190,62,Right,CB,59,0.675,500.0,1.9
26,77,3,187,79,Right,CB,74,4.9,8000.0,10.7
16,77,15,175,64,Right,CDM,62,0.85,500.0,1.7
21,65,11,172,67,Right,ST,54,0.24,2000.0,0.444
24,67,3,175,70,Left,LM,64,0.8,1000.0,1.5
19,70,13,180,70,Left,LWB,57,0.375,1000.0,0.0
20,70,12,173,70,Right,CAM,58,0.5,2000.0,0.95
25,66,3,179,74,Right,CM,63,0.625,1000.0,0.891
33,65,0,188,78,Right,CB,65,0.35,2000.0,0.613
24,65,3,170,63,Right,RM,62,0.55,2000.0,0.839
24,82,4,180,72,Right,RM,78,20.0,52000.0,0.0
25,74,3,185,75,Right,ST,71,2.5,18000.0,0.0
21,58,8,178,70,Right,CAM,50,0.11,800.0,0.16
21,85,13,187,81,Right,CB,72,5.5,6000.0,14.4
18,84,19,180,75,Right,CAM,65,1.8,6000.0,0.0
29,61,0,183,76,Left,LB,61,0.3,2000.0,0.375
34,79,0,177,77,Left,RW,79,8.0,13000.0,12.0
32,66,0,172,67,Right,RB,66,0.35,2000.0,0.0
23,73,6,189,80,Right,CB,67,1.5,500.0,3.5
26,71,2,180,80,Right,CM,69,1.7,8000.0,2.7
30,62,0,184,75,Right,RM,62,0.375,500.0,0.806
31,67,0,182,81,Right,ST,67,0.85,2000.0,1.1
18,62,11,172,68,Right,RWB,51,0.12,500.0,0.174
22,56,6,170,65,Right,CM,50,0.07,1000.0,0.105
23,86,4,172,64,Right,CM,82,43.5,83000.0,83.7
22,77,7,179,78,Left,LM,70,3.2,11000.0,7.0
21,77,9,188,87,Right,GK,68,1.1,2000.0,1.9
18,66,12,180,76,Left,CDM,54,0.24,700.0,0.42
19,64,14,176,75,Right,CM,50,0.11,550.0,0.228
25,65,3,183,76,Right,RWB,62,0.475,1000.0,0.867
36,68,0,191,84,Right,CB,68,0.22,2000.0,0.319
22,59,8,168,65,Right,CM,51,0.13,3000.0,0.241
23,67,6,186,84,Left,LM,61,0.525,950.0,0.866
25,80,5,185,76,Right,CB,75,7.5,13000.0,11.8
27,69,0,193,84,Right,ST,69,1.5,21000.0,2.9
25,65,3,185,78,Left,ST,62,0.525,500.0,1.2
30,68,0,177,70,Right,RB,68,1.0,8000.0,1.9
31,71,0,178,74,Right,CM,71,2.0,28000.0,3.8
23,78,9,177,72,Left,LM,69,3.1,9000.0,0.0
19,73,15,184,72,Left,LB,58,0.475,900.0,0.0
20,67,10,183,79,Right,ST,57,0.375,2000.0,0.731
20,84,8,168,61,Left,RM,76,16.5,12000.0,0.0
27,81,2,190,76,Left,CB,79,18.5,66000.0,36.5
19,77,15,192,75,Right,CDM,62,0.9,2000.0,2.5
30,70,0,181,70,Right,CM,70,0.9,6000.0,0.0
18,61,8,183,76,Right,GK,53,0.17,500.0,0.298
17,64,14,183,78,Right,ST,50,0.11,500.0,0.261
21,74,5,170,63,Right,LM,69,2.1,12000.0,0.0
17,80,21,182,71,Right,CAM,59,0.7,500.0,1.9
26,71,0,184,82,Right,LM,71,2.0,35000.0,3.8
19,70,16,191,77,Right,GK,54,0.25,500.0,0.469
29,69,0,173,63,Left,LB,69,1.2,4000.0,1.9
25,64,1,191,80,Left,RW,63,0.575,3000.0,1.0
23,71,6,187,78,Right,ST,65,1.1,3000.0,0.0
26,75,3,173,66,Left,ST,72,3.1,700.0,7.1
29,75,0,182,80,Right,CF,75,5.5,1000.0,12.1
22,57,8,177,64,Right,ST,49,0.11,500.0,0.171
27,64,0,188,76,Right,CDM,64,0.55,3000.0,0.963
30,76,0,196,95,Right,GK,76,5.0,36000.0,9.0
35,67,0,171,61,Right,CM,67,0.4,500.0,0.88
30,69,0,167,67,Left,LB,69,1.2,550.0,2.6
17,72,13,166,65,Right,CAM,59,0.525,850.0,1.2
19,75,14,178,70,Left,ST,61,0.775,1000.0,1.9
26,74,1,184,78,Left,LB,73,3.3,31000.0,6.5
20,72,12,173,66,Right,LM,60,0.6,2000.0,1.0
18,72,15,178,70,Right,RM,57,0.375,500.0,0.741
20,71,11,175,70,Right,RB,60,0.525,1000.0,0.945
29,74,0,181,70,Right,LW,74,4.1,12000.0,7.4
28,77,0,178,74,Right,RB,77,9.5,23000.0,20.0
21,86,9,195,74,Left,CB,77,22.0,26000.0,46.2
22,65,9,175,72,Right,CAM,56,0.325,2000.0,0.471
27,78,3,195,93,Right,GK,75,5.5,24000.0,11.4
25,67,3,190,82,Right,ST,64,0.775,2000.0,1.2
29,71,0,178,80,Right,LM,71,1.8,13000.0,3.2
23,73,5,173,61,Right,CDM,68,1.7,500.0,3.7
25,83,4,186,82,Right,ST,79,24.5,18000.0,50.8
19,67,9,184,70,Right,GK,58,0.375,500.0,0.881
22,72,7,189,77,Right,RB,65,1.4,3000.0,2.7
32,67,0,174,70,Right,RM,67,0.8,2000.0,1.3
30,58,0,178,77,Right,CM,58,0.12,500.0,0.0
29,70,0,176,65,Right,ST,70,1.6,650.0,0.0
22,52,5,183,75,Right,LW,47,0.07,3000.0,0.114
34,67,0,186,77,Left,CDM,67,0.35,3000.0,0.613
22,77,11,177,70,Right,RB,66,1.8,6000.0,0.0
23,74,5,185,72,Right,CDM,69,1.9,7000.0,4.3
23,82,5,170,65,Right,LW,77,16.0,68000.0,31.6
18,67,15,178,68,Right,RB,52,0.18,500.0,0.392
19,70,10,188,80,Left,CM,60,0.525,750.0,1.0
20,70,12,168,60,Right,RM,58,0.5,1000.0,0.825
21,67,8,178,72,Left,CAM,59,0.5,1000.0,0.975
19,79,11,177,74,Right,CM,68,2.6,500.0,6.2
18,74,16,181,75,Right,GK,58,0.45,500.0,0.979
35,70,0,183,75,Right,ST,70,0.675,7000.0,1.0
24,73,3,176,72,Right,LM,70,2.2,11000.0,5.0
19,83,11,193,82,Right,ST,72,5.0,21000.0,0.0
25,77,1,160,56,Right,RM,76,9.0,850.0,20.5
28,65,0,181,76,Right,RWB,65,0.65,2000.0,1.1
20,77,15,193,78,Right,CB,62,0.9,2000.0,0.0
20,67,14,183,76,Right,RB,53,0.04,2000.0,0.0
19,75,15,187,81,Right,CB,60,0.55,3000.0,0.0
26,80,1,167,65,Right,CM,79,20.5,24000.0,30.2
18,68,15,178,67,Left,RM,53,0.22,750.0,0.0
38,70,0,173,73,Right,RB,70,0.35,500.0,0.753
16,68,22,177,70,Right,GK,46,0.13,500.0,0.345
29,80,1,191,93,Right,GK,79,13.5,41000.0,24.0
22,77,6,184,79,Right,CDM,71,2.8,6000.0,4.6
19,69,12,192,80,Right,CB,57,0.375,950.0,0.544
22,72,9,186,71,Right,RM,63,1.1,1000.0,1.8
30,66,0,186,82,Right,CB,66,0.7,500.0,1.5
17,64,14,182,76,Right,GK,50,0.09,500.0,0.169
18,67,13,196,76,Right,CB,54,0.23,650.0,0.477
22,65,4,192,85,Right,GK,61,0.375,850.0,0.534
31,83,0,178,68,Right,CDM,83,25.5,125000.0,47.2
19,65,13,165,65,Right,CAM,52,0.19,700.0,0.451
19,61,12,173,62,Right,CM,49,0.11,1000.0,0.193
23,68,4,183,78,Right,ST,64,0.85,3000.0,1.3
21,73,10,179,70,Right,CM,63,1.1,1000.0,1.9
28,67,1,183,86,Left,CB,66,0.8,5000.0,1.2
16,72,22,175,65,Right,CM,50,0.15,500.0,0.353
30,74,0,181,77,Left,CF,74,4.1,17000.0,7.4
19,74,10,186,86,Right,CB,64,1.2,500.0,2.8
27,68,1,196,75,Right,CB,67,1.0,15000.0,0.0
18,69,15,180,70,Right,CDM,54,0.24,500.0,0.474
21,73,11,181,76,Right,RB,62,0.85,800.0,2.0
33,64,0,180,79,Right,ST,64,0.375,1000.0,0.581
20,62,7,185,82,Right,CB,55,0.23,500.0,0.403
23,63,5,181,70,Right,LM,58,0.3,950.0,0.398
23,81,6,176,62,Right,CM,75,9.0,26000.0,20.7
33,74,0,173,73,Left,CM,74,2.6,10000.0,4.0
22,63,11,178,73,Right,ST,52,0.18,1000.0,0.297
22,71,7,185,80,Right,ST,64,0.5,5000.0,0.0
18,78,16,166,57,Right,RB,62,0.975,500.0,2.6
25,68,3,175,78,Right,CM,65,0.95,500.0,2.1
19,74,16,189,75,Right,GK,58,0.475,500.0,1.3
18,69,14,188,80,Right,CB,55,0.275,700.0,0.681
24,74,5,188,80,Left,CB,69,1.9,2000.0,3.2
18,81,20,178,70,Left,CAM,61,0.9,550.0,2.3
30,71,0,191,81,Left,RW,71,1.8,6000.0,2.3
25,74,1,171,79,Right,RM,73,3.6,12000.0,5.7
20,69,10,181,65,Right,RB,59,0.475,2000.0,1.1
18,72,18,178,72,Right,CM,54,0.275,2000.0,0.694
18,75,19,179,72,Left,CB,56,0.35,500.0,0.831
21,72,10,168,65,Left,LM,62,0.9,2000.0,1.6
19,80,12,167,58,Right,LW,68,2.9,16000.0,0.0
32,82,0,182,76,Left,CB,82,20.0,145000.0,41.0
18,80,22,183,73,Right,LM,58,0.65,1000.0,2.0
32,78,0,180,67,Right,GK,78,7.0,750.0,14.7
19,67,15,192,83,Right,GK,52,0.17,500.0,0.336
30,66,0,175,72,Left,LB,66,0.725,2000.0,0.979
23,65,8,170,69,Right,CM,57,0.375,500.0,0.881
23,66,6,176,70,Right,RB,60,0.375,750.0,0.581
28,71,0,181,79,Right,LM,71,1.9,14000.0,0.0
26,66,2,190,83,Right,CB,64,0.65,1000.0,0.861
19,69,10,171,67,Right,CM,59,0.475,800.0,0.689
20,64,9,163,63,Right,CAM,55,0.275,2000.0,0.509
21,76,12,185,78,Left,RM,64,1.4,2000.0,2.2
18,84,20,185,78,Left,CAM,64,1.6,5000.0,0.0
20,71,12,184,74,Left,LB,59,0.525,5000.0,1.1
20,69,10,187,79,Right,CB,59,0.45,5000.0,0.81
33,63,0,190,81,Right,ST,63,0.3,1000.0,0.375
25,68,3,183,72,Left,LB,65,0.875,1000.0,1.3
20,71,11,185,77,Left,CB,60,0.5,1000.0,0.9
19,79,14,182,75,Right,RB,65,1.6,1000.0,4.0
20,82,10,188,80,Left,CB,72,4.8,11000.0,10.6
17,66,16,188,78,Right,CM,50,0.12,500.0,0.225
17,84,23,190,89,Left,GK,61,0.925,500.0,2.5
34,68,0,175,72,Right,CM,68,0.55,2000.0,0.688
30,69,0,176,82,Right,ST,69,1.4,2000.0,1.9
24,76,4,163,56,Right,LM,72,3.4,550.0,7.4
20,61,9,169,65,Right,CDM,52,0.16,500.0,0.248
20,69,11,182,73,Left,LB,58,0.425,3000.0,0.765
24,74,5,186,82,Right,ST,69,2.1,5000.0,3.2
19,84,15,179,67,Right,CAM,69,3.3,4000.0,6.7
40,75,0,187,88,Right,GK,75,0.625,500.0,1.4
21,72,12,181,77,Right,LM,60,0.6,1000.0,1.2
22,67,7,189,84,Right,ST,60,0.5,3000.0,1.2
22,72,9,187,72,Right,GK,63,0.925,3000.0,2.0
28,62,0,182,80,Right,RM,62,0.4,600.0,0.58
26,80,4,185,83,Right,CDM,76,9.5,29000.0,16.9
19,88,13,165,58,Left,LW,75,13.5,550.0,36.1
24,71,5,187,80,Right,RB,66,1.2,1000.0,2.0
25,68,5,172,70,Left,LWB,63,0.65,2000.0,0.861
19,72,10,170,58,Right,CF,62,0.875,1000.0,2.0
25,64,1,176,65,Left,LM,63,0.575,3000.0,1.3
18,81,12,182,73,Left,CB,69,3.0,5000.0,6.3
34,73,0,192,80,Right,CB,73,1.0,7000.0,1.3
27,78,0,179,79,Right,CAM,78,15.0,11000.0,21.8
18,75,16,179,75,Right,RB,59,0.55,500.0,1.5
29,53,0,180,68,Right,CB,53,0.08,500.0,0.108
26,76,0,175,70,Left,RM,76,8.0,42000.0,0.0
19,78,18,178,73,Left,RM,60,0.625,4000.0,1.6
20,61,12,178,60,Left,LW,49,0.11,2000.0,0.204
21,73,9,185,84,Right,CB,64,1.2,3000.0,2.1
23,73,7,186,77,Right,CB,66,1.6,3000.0,3.1
26,60,1,182,75,Right,RB,59,0.24,500.0,0.366
21,82,8,175,70,Right,RB,74,9.0,59000.0,0.0
35,84,0,180,69,Left,RM,84,17.5,19000.0,35.0
24,70,5,188,82,Right,CB,65,0.975,1000.0,1.4
23,85,7,199,90,Right,GK,78,24.0,26000.0,50.4
19,66,14,183,68,Right,RB,52,0.18,850.0,0.338
20,57,9,180,74,Right,RB,48,0.1,750.0,0.145
26,68,1,174,74,Right,RB,67,1.1,4000.0,1.7
31,72,0,183,78,Left,CB,72,1.4,20000.0,0.0
31,71,0,179,74,Right,CM,71,1.5,850.0,3.3
20,74,14,182,88,Left,ST,60,0.6,1000.0,1.2
35,67,0,183,76,Right,ST,67,0.425,1000.0,0.659
18,68,18,173,70,Left,CM,50,0.12,500.0,0.249
24,86,2,181,73,Right,RB,84,50.5,90000.0,97.2
17,69,14,162,56,Left,CM,55,0.275,500.0,0.653
29,63,0,184,76,Right,RB,63,0.425,950.0,0.659
35,68,0,164,60,Right,CM,68,0.475,1000.0,0.665
19,74,11,183,74,Right,RB,63,1.0,500.0,2.4
20,73,10,169,61,Right,RM,63,1.1,10000.0,0.0
18,72,15,190,79,Right,CM,57,0.375,1000.0,1.1
18,76,18,178,73,Right,CM,58,0.525,500.0,1.1
18,80,15,176,71,Right,ST,65,1.7,1000.0,3.8
22,65,3,190,78,Right,ST,62,0.55,550.0,0.839
18,75,18,179,78,Right,RB,57,0.4,500.0,0.93
23,66,5,178,75,Right,RB,61,0.45,1000.0,0.596
23,79,5,196,91,Right,GK,74,0.0,0.0,0.0
20,75,14,188,78,Left,CB,61,0.75,1000.0,0.0
33,72,0,178,81,Left,LB,72,1.2,900.0,2.6
20,66,8,178,75,Left,LB,58,0.425,1000.0,0.829
27,80,2,191,79,Right,CB,78,15.0,33000.0,29.6
22,84,5,183,72,Right,LW,79,27.0,100000.0,53.3
23,78,5,182,75,Right,ST,73,4.7,7000.0,7.4
18,78,19,180,81,Right,ST,59,0.575,700.0,1.3
20,71,10,193,82,Right,GK,61,0.625,1000.0,1.1
23,65,7,180,76,Right,GK,58,0.35,500.0,0.823
19,68,10,182,78,Right,CB,58,0.4,550.0,0.62
21,78,14,196,78,Right,CM,64,1.4,18000.0,3.7
29,71,0,174,72,Left,LB,71,1.6,6000.0,2.3
17,65,15,191,75,Right,GK,50,0.09,500.0,0.227
19,72,16,188,86,Right,CB,56,0.35,4000.0,0.884
29,76,0,176,72,Right,CF,76,7.5,49000.0,12.8
32,77,0,186,78,Left,GK,77,5.0,19000.0,10.0
23,78,7,181,74,Left,CM,71,3.7,3000.0,0.0
27,72,0,185,82,Right,ST,72,2.5,8000.0,4.5
20,64,10,191,79,Right,GK,54,0.2,500.0,0.0
32,72,0,172,62,Left,LW,72,1.9,7000.0,2.4
30,79,0,173,73,Right,CAM,79,9.5,100000.0,0.0
25,80,4,184,79,Left,CDM,76,9.5,42000.0,18.8
18,62,12,187,80,Left,CB,50,0.1,500.0,0.145
18,63,13,181,71,Right,CM,50,0.11,650.0,0.261
20,85,11,182,73,Right,LM,74,9.5,19000.0,21.9
26,79,1,171,69,Left,LB,78,15.0,46000.0,0.0
28,66,0,180,72,Right,CDM,66,0.75,2000.0,1.3
19,65,10,194,80,Right,ST,55,0.275,1000.0,0.426
26,77,3,190,82,Right,CB,74,4.9,11000.0,7.7
16,80,26,185,75,Right,ST,54,0.425,900.0,1.1
19,68,13,175,68,Right,LB,55,0.275,500.0,0.516
31,63,0,185,80,Right,ST,63,0.4,2000.0,0.54
31,75,0,178,75,Right,CM,75,4.6,18000.0,6.9
27,53,0,188,85,Right,ST,53,0.1,3000.0,0.155
32,65,0,194,93,Right,GK,65,0.0,0.0,0.0
19,67,13,185,78,Right,CDM,54,0.24,600.0,0.474
21,68,6,190,78,Right,GK,62,0.525,500.0,1.3
25,77,3,175,72,Right,CB,74,5.0,13000.0,7.9
20,75,12,181,75,Right,ST,63,1.2,2000.0,2.4
36,77,0,198,88,Right,CB,77,1.8,25000.0,3.4
17,80,22,175,72,Right,CDM,58,0.6,500.0,1.9
21,70,12,178,73,Right,RWB,58,0.475,3000.0,1.1
21,74,8,180,77,Right,CM,66,1.9,2000.0,3.1
21,82,11,181,82,Right,RB,71,4.0,17000.0,0.0
23,77,5,157,56,Right,CDM,72,3.2,500.0,7.0
17,69,17,170,70,Right,CDM,52,0.0,0.0,0.0
17,69,20,175,66,Right,CM,49,0.13,500.0,0.319
35,71,0,170,71,Right,CAM,71,0.775,1000.0,1.1
25,80,4,195,85,Left,CB,76,9.5,23000.0,17.8
29,65,0,178,69,Right,RB,65,0.625,500.0,1.3
27,69,1,185,85,Right,ST,68,1.4,2000.0,1.9
24,73,4,174,74,Right,CM,69,2.0,18000.0,0.0
26,74,3,192,85,Right,GK,71,1.9,12000.0,3.2
18,78,19,180,74,Left,LB,59,0.55,3000.0,1.4
21,82,8,191,75,Right,ST,74,9.5,59000.0,0.0
19,60,10,182,77,Right,CB,50,0.09,700.0,0.158
22,74,9,181,71,Right,CDM,65,1.5,5000.0,3.0
30,69,0,188,81,Left,LWB,69,0.0,0.0,0.0
30,71,0,178,71,Right,ST,71,1.8,20000.0,3.4
22,69,8,180,75,Right,CB,61,0.7,1000.0,1.2
35,72,0,182,75,Right,CM,72,0.95,1000.0,1.3
18,81,15,180,72,Right,CM,66,2.0,4000.0,4.7
21,70,11,180,75,Right,ST,59,0.5,1000.0,0.875
34,67,0,169,66,Left,LM,67,0.475,6000.0,1.0
26,72,1,185,73,Right,RWB,71,2.0,18000.0,3.8
23,75,6,175,69,Right,RM,69,2.2,6000.0,3.6
30,69,0,185,80,Right,GK,69,0.925,12000.0,1.9
24,78,4,179,72,Right,CDM,74,5.5,30000.0,9.2
26,74,1,186,73,Right,CM,73,3.6,25000.0,0.0
19,59,8,183,77,Right,CB,51,0.12,1000.0,0.234
21,64,9,176,65,Left,CAM,55,0.275,1000.0,0.481
25,75,2,185,76,Left,CB,73,3.4,18000.0,7.4
26,64,4,191,72,Right,GK,60,0.275,2000.0,0.433
20,78,11,180,60,Left,LB,67,2.1,8000.0,0.0
32,68,0,170,63,Left,LB,68,0.825,5000.0,0.0
31,68,0,185,79,Right,CB,68,0.825,6000.0,1.4
20,78,11,168,60,Right,LM,67,2.2,11000.0,0.0
19,69,15,176,72,Right,ST,54,0.25,500.0,0.469
24,67,3,173,71,Left,LB,64,0.75,600.0,1.1
27,63,1,185,78,Right,CDM,62,0.4,950.0,0.53
29,73,0,181,78,Right,RW,73,3.0,15000.0,4.2
24,65,7,188,80,Right,CM,58,0.4,750.0,0.58
29,77,0,162,56,Right,ST,77,10.5,1000.0,22.1
20,75,15,178,73,Right,CM,60,0.6,650.0,1.3
23,65,7,198,85,Right,ST,58,0.4,1000.0,0.78
21,57,7,172,62,Right,LWB,50,0.09,2000.0,0.162
21,58,10,184,80,Right,CB,48,0.1,500.0,0.155
29,74,0,163,52,Right,LM,74,4.1,800.0,8.6
23,86,4,170,68,Right,CAM,82,43.5,145000.0,92.4
24,77,3,178,72,Right,LM,74,6.0,21000.0,10.7
18,72,20,179,72,Right,CM,52,0.22,500.0,0.495
21,71,10,189,80,Right,GK,61,0.65,550.0,1.1
31,64,0,172,69,Right,RM,64,0.4,2000.0,0.0
32,68,0,180,79,Right,ST,68,0.975,600.0,2.1
21,74,11,174,67,Right,RB,63,1.0,900.0,2.3
21,61,7,188,80,Right,CB,54,0.2,1000.0,0.39
21,72,9,186,78,Right,GK,63,0.925,2000.0,0.0
22,79,6,188,80,Right,CB,73,4.4,20000.0,0.0
20,75,14,172,70,Left,CAM,61,0.8,500.0,2.2
22,76,9,176,74,Left,CM,67,2.3,9000.0,5.3
19,63,14,170,60,Right,CM,49,0.11,2000.0,0.25
20,83,10,178,66,Right,CAM,73,6.5,850.0,15.6
18,76,20,185,77,Right,CB,56,0.375,500.0,0.919
32,64,0,170,65,Right,CAM,64,0.475,4000.0,1.0
20,64,9,198,80,Right,GK,55,0.24,600.0,0.408
21,72,15,186,77,Right,CB,57,0.375,500.0,1.0
25,67,4,188,78,Left,CB,63,0.6,900.0,0.855
19,64,12,185,76,Right,RB,52,0.18,1000.0,0.351
19,81,10,168,58,Right,CM,71,4.0,500.0,9.2
27,67,0,183,75,Right,ST,67,1.1,550.0,2.4
17,78,17,190,73,Right,ST,61,0.825,700.0,1.7
20,64,8,176,70,Left,CM,56,0.3,1000.0,0.495
20,60,10,180,69,Right,CM,50,0.1,1000.0,0.195
35,69,0,183,83,Right,CB,69,0.08,7000.0,0.0
34,65,0,188,84,Right,GK,65,0.12,3000.0,0.204
27,81,0,171,66,Left,CM,81,27.5,63000.0,56.4
17,80,22,180,70,Left,RW,58,0.65,500.0,1.5
20,74,8,184,74,Right,LM,66,1.9,4000.0,0.0
19,70,12,182,79,Right,CB,58,0.45,1000.0,0.9
19,66,14,182,73,Right,CDM,52,0.18,1000.0,0.356
19,75,15,191,79,Right,GK,60,0.5,550.0,1.0
20,64,10,182,74,Right,CM,54,0.24,2000.0,0.516
22,72,6,182,75,Right,CM,66,1.4,950.0,2.5
26,76,2,185,76,Right,LWB,74,4.8,22000.0,9.0
21,66,9,182,74,Right,CB,57,0.35,3000.0,0.77
30,76,0,184,89,Right,ST,76,7.5,21000.0,10.5
28,68,1,188,80,Right,CB,67,0.975,3000.0,1.6
22,77,7,185,83,Right,ST,70,3.3,26000.0,6.6
21,73,10,184,60,Right,CM,63,1.1,2000.0,2.5
25,69,4,180,83,Left,LB,65,0.925,1000.0,1.5
20,82,10,175,62,Right,ST,72,5.0,3000.0,9.0
21,63,7,180,73,Left,LB,56,0.275,500.0,0.646
28,73,0,184,76,Right,RWB,73,2.8,13000.0,3.6
34,71,0,191,83,Left,CB,71,0.6,9000.0,0.9
18,78,19,171,70,Right,CAM,59,0.575,2000.0,1.4
23,69,7,189,85,Right,CB,62,0.75,1000.0,1.3
19,71,11,179,65,Right,CAM,60,0.525,850.0,0.866
